,AirBnB_id,active_within_0_2,arts_within_0_2,food_within_0_2,nightlife_within_0_2,restaurants_within_0_2,shopping_within_0_2,active_within_2_4,arts_within_2_4,food_within_2_4,nightlife_within_2_4,restaurants_within_2_4,shopping_within_2_4,active_beyond_4,arts_beyond_4,food_beyond_4,nightlife_beyond_4,restaurants_beyond_4,shopping_beyond_4
4577,52631751,0,0,2,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0
4578,52648945,0,0,0,0,1,0,0,1,1,1,2,0,0,0,1,4,14,0
4579,52655305,0,0,3,0,4,0,0,0,0,1,5,0,0,0,0,4,10,0
4580,52655899,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,52656559,0,0,1,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,52656870,0,0,2,5,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4583,52658443,0,1,2,4,9,0,0,0,0,1,5,0,0,0,0,0,3,0
4584,52663047,0,0,4,4,11,0,0,0,0,2,6,0,0,0,0,0,0,0
4585,52667807,0,0,0,0,2,0,0,1,2,3,8,0,0,0,0,1,7,0
4586,52669637,0,0,2,0,1,0,0,1,0,1,5,0,0,0,1,4,10,0
4587,52670983,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4588,52671361,0,0,3,1,8,0,0,1,2,2,7,0,0,0,0,1,2,0
4589,52673697,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4590,52684431,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4591,52688840,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,52689994,0,0,2,1,9,0,0,0,1,2,3,0,0,0,0,2,7,0
4593,52698561,0,0,1,1,6,0,0,0,0,4,12,0,0,0,0,0,0,0
4594,52699760,0,0,4,4,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4595,52706205,0,0,0,3,9,0,0,0,1,3,10,0,0,0,0,0,0,0
4596,52722641,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
4597,52730713,0,0,2,2,7,0,0,1,0,2,7,0,0,0,0,0,3,0
4598,52734144,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4599,52735247,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,52748997,0,1,2,2,10,1,0,0,0,2,7,0,0,0,0,0,0,0
4601,52749768,0,0,1,0,8,0,0,0,2,0,4,0,0,1,0,1,5,0
4602,52750936,0,0,1,1,3,0,0,0,2,1,2,1,4,0,3,1,5,3
4603,52752282,0,1,2,7,14,0,0,0,0,0,4,0,0,0,0,0,0,0
4604,52754078,0,1,2,1,5,0,0,0,0,2,5,0,0,0,0,1,7,0
4605,52754265,0,0,3,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4606,52756821,0,0,0,0,3,0,0,0,1,5,14,0,0,0,0,0,2,0
4607,52758019,0,0,3,3,11,0,0,0,0,1,6,0,0,0,0,0,1,0
4608,52758253,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,6,16,0
4609,52758731,0,0,0,0,2,0,0,1,2,3,9,0,0,0,0,1,6,0
4610,527640080751738590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,16,0
4611,52773903,0,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,52775175,0,1,0,1,1,0,0,0,1,0,2,0,0,0,1,4,14,0
4613,52776639,0,0,0,0,1,0,0,1,1,1,2,0,0,0,1,5,14,0
4614,52788340,0,0,0,0,0,0,0,1,1,4,10,0,0,0,0,2,8,0
4615,52792477,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,52793251,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,52794473,0,1,2,2,6,0,0,0,0,4,11,0,0,0,0,0,0,0
4618,52796330,0,0,2,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,52796453,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
4620,52796484,0,1,2,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,52796577,0,1,2,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,52796641,0,1,2,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,52805825,0,0,0,0,0,0,0,1,2,6,16,0,0,0,0,1,1,0
4624,52806633,0,0,2,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0
4625,52807539,0,0,0,1,8,0,0,0,2,0,7,0,0,0,0,1,5,0
4626,52808171,0,0,2,0,6,0,0,0,0,1,2,0,0,0,2,3,10,0
4627,52815822,0,0,1,1,2,0,0,0,2,5,14,0,0,0,0,0,1,0
4628,52819902,0,1,0,1,3,0,0,0,2,2,8,0,0,0,0,1,6,0
4629,52833968,0,0,0,0,3,0,0,0,3,7,13,0,0,1,1,1,2,0
4630,52835215,0,0,1,1,2,0,0,0,2,5,14,0,0,0,0,0,1,0
4631,52852541,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,52861438,0,1,2,6,13,0,0,0,0,0,5,0,0,0,0,0,0,0
4633,52864525,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4634,52864526,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4635,52874598,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4636,52874601,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4637,52874604,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4638,52874610,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4639,52874620,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4640,52876823,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,52876931,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,52877071,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,52877743,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,52878024,0,0,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,52882409,0,0,2,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,52884276,0,0,3,2,10,0,0,0,0,1,7,0,0,0,0,0,1,0
4647,52890946,0,1,1,8,16,0,0,0,0,1,2,0,0,0,0,0,0,0
4648,52900459,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,52902738,0,1,2,0,5,0,0,1,0,2,3,0,0,0,3,4,8,0
4650,52905447,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,52914497,0,0,1,5,12,0,0,0,0,1,7,0,0,0,0,0,0,0
4652,52915689,0,0,3,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4653,52919151,0,0,1,6,17,0,0,0,0,0,1,0,0,0,0,0,0,0
4654,52920254,0,1,5,3,8,0,0,0,0,1,9,0,0,0,0,0,0,0
4655,52921814,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,52930930,0,0,2,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,52935809,0,0,1,4,10,0,0,0,0,2,9,0,0,0,0,0,0,0
4658,52948723,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
4659,52950088,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
4660,52950320,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
4661,52950362,0,0,1,2,8,0,0,0,0,4,11,0,0,0,0,0,0,0
4662,52962640,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,52964295,0,0,2,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,52964961,0,0,1,1,7,0,0,0,1,0,5,0,0,0,2,2,8,0
4665,52970698,0,0,2,0,7,0,0,0,1,2,3,0,0,0,1,3,9,0
4666,52987794,0,0,4,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4667,52988535,0,0,1,1,2,0,0,0,2,5,14,0,0,0,0,0,1,0
4668,52992356,0,1,2,5,10,1,0,0,0,1,8,0,0,0,0,0,0,0
4669,52994955,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4670,52995760,0,0,4,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4671,53000888,0,1,2,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,53002386,0,0,1,6,16,0,0,0,1,0,1,0,0,0,0,0,0,0
4673,53004851,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4674,53005189,0,0,0,3,9,0,0,0,1,3,10,0,0,0,0,0,0,0
4675,53005350,0,0,0,3,9,0,0,0,1,3,10,0,0,0,0,0,0,0
4676,53006240,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4677,53006424,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4678,53007502,0,1,1,3,10,0,0,0,0,3,7,0,0,0,0,0,0,0
4679,53009106,0,0,1,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
4680,53013005,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
4681,53013026,0,0,1,1,2,0,0,0,2,5,12,0,0,0,0,0,3,0
4682,53024669,0,0,0,3,9,0,0,0,1,3,10,0,0,0,0,0,0,0
4683,53034314,0,0,4,4,11,0,0,0,0,2,6,0,0,0,0,0,0,0
4684,53034403,0,1,2,5,13,0,0,0,0,3,4,0,0,0,0,0,0,0
4685,53041579,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4686,53042930,0,0,2,2,8,0,0,0,0,2,7,0,0,0,0,0,3,0
4687,53042964,0,0,2,2,7,0,0,0,0,2,8,0,0,0,0,0,3,0
4688,53044640,0,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,53046817,0,1,2,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,53047275,0,0,4,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4691,53048340,0,0,1,3,8,0,0,0,0,3,11,0,0,0,0,0,0,0
4692,53049557,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,53059198,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4694,53061599,0,0,3,3,6,0,0,1,1,4,6,0,0,0,0,2,6,0
4695,53061815,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4696,53063691,0,0,2,2,7,0,0,0,0,4,10,0,0,0,0,0,1,0
4697,53063862,0,0,0,0,0,0,0,1,1,2,7,0,0,0,0,3,11,0
4698,53080637,0,0,2,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
4699,53096508,0,0,2,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4700,53105604,0,1,2,8,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4701,53110166,0,0,2,0,4,0,0,1,0,4,9,0,0,0,0,0,4,0
4702,53112473,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4703,53116540,0,0,0,0,0,0,0,1,1,8,18,0,0,0,0,0,0,0
4704,53128605,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,53138027,0,0,4,4,12,0,0,0,0,2,5,0,0,0,0,0,0,0
4706,53142754,0,0,1,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4707,53143673,0,0,2,2,8,0,0,0,0,3,9,0,0,0,0,0,1,0
4708,53145258,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,53145539,0,0,1,0,2,0,0,1,1,1,3,0,0,0,1,3,11,0
4710,53146216,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,53146443,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,53146741,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,53146935,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,53147221,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,53149204,0,0,2,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
4716,53155491,1,0,3,3,10,0,0,0,1,1,6,0,0,0,0,0,1,0
4717,53160326,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,53165225,0,0,1,0,7,0,1,0,0,1,7,0,0,0,0,1,5,0
4719,53171520,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,5317695,0,0,4,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4721,53185304,0,0,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,53186655,0,1,3,3,8,1,0,0,0,2,9,0,0,0,0,0,0,0
4723,53188586,0,0,2,0,1,0,0,1,0,1,3,0,0,0,1,3,12,0
4724,53204764,0,0,4,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4725,53204977,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4726,53224252,0,1,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
4727,53227018,0,0,2,6,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4728,53234679,1,0,4,3,9,0,0,0,0,2,7,0,0,0,0,0,0,0
4729,53239659,0,1,1,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,53258179,0,1,2,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,53258356,0,0,2,2,6,0,0,0,0,4,12,0,0,0,0,0,0,0
4732,53259569,0,0,0,0,0,0,1,0,1,1,2,0,0,1,4,2,13,0
4733,53262835,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4734,53266127,0,0,2,1,6,1,2,1,1,0,3,0,0,0,2,0,6,0
4735,53274537,0,0,1,1,5,0,0,0,0,6,13,0,0,0,0,0,0,0
4736,53274690,0,0,1,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,53276612,0,1,0,9,17,0,0,0,0,0,3,0,0,0,0,0,0,0
4738,53277326,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,53279469,0,1,2,8,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4740,53279470,0,1,2,8,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4741,53279471,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4742,53279608,0,1,0,1,3,0,0,0,3,3,7,0,0,0,0,1,7,0
4743,53279666,0,1,0,1,3,0,0,0,2,2,7,0,0,0,0,1,7,0
4744,53280157,0,0,1,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
4745,53280840,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
4746,53281801,0,0,2,1,6,0,0,0,0,0,5,0,0,0,2,2,9,0
4747,53289055,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4748,53290288,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4749,53292042,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
4750,53298774,0,0,2,2,5,0,0,0,0,4,13,0,0,0,0,0,0,0
4751,5329979,0,0,4,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4752,53310412,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,53310762,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,53311313,0,0,2,2,8,0,0,1,0,2,6,0,0,0,0,0,3,0
4755,53312757,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,53314068,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4757,53326263,0,0,1,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4758,53328346,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4759,53337460,0,1,1,1,5,0,0,0,2,5,13,0,0,0,0,0,0,0
4760,5334208,0,1,2,2,5,0,0,0,0,3,6,0,0,0,0,0,6,0
4761,53359711,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,53360778,0,0,2,0,4,0,0,0,1,1,2,0,0,0,2,3,13,0
4763,53361206,0,0,6,5,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4764,53361853,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,53362241,0,1,1,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,53362259,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,53364049,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,53380550,0,0,5,3,11,0,0,0,0,2,6,0,0,0,0,0,1,0
4769,53380562,0,0,2,2,7,0,0,0,0,3,11,0,0,0,0,0,0,0
4770,53380724,0,0,2,5,14,0,0,0,0,2,3,0,0,0,0,0,0,0
4771,53380786,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4772,53381140,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,53381474,0,0,2,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4774,53382440,0,0,2,2,8,0,0,0,0,3,9,0,0,0,0,0,1,0
4775,53386412,0,0,2,6,13,0,0,0,0,0,6,0,0,0,0,0,0,0
4776,53386504,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4777,5339135,1,0,1,2,6,0,0,0,1,3,10,0,0,0,0,0,0,0
4778,5339138,1,0,1,2,6,0,0,0,1,3,10,0,0,0,0,0,0,0
4779,53398044,0,1,2,9,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4780,53400155,0,0,2,2,8,0,0,1,0,2,6,0,0,0,0,0,3,0
4781,53415403,0,0,2,2,8,0,0,0,0,3,9,0,0,0,0,0,1,0
4782,53415433,0,0,2,6,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4783,53415659,0,0,2,1,7,0,0,0,2,1,2,0,0,0,0,2,9,0
4784,53415725,0,0,1,0,2,0,0,1,1,1,2,0,0,0,1,3,12,0
4785,53415953,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4786,53417232,0,0,1,1,2,0,0,0,2,5,14,0,0,0,0,0,1,0
4787,53417336,0,0,4,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4788,53420769,0,1,5,3,8,0,0,0,0,1,9,0,0,0,0,0,0,0
4789,53422107,0,0,0,0,1,0,0,0,1,5,10,0,0,0,0,2,7,0
4790,53430789,0,1,2,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,53430832,0,0,0,0,0,0,0,0,3,5,17,0,0,0,0,0,1,0
4792,53430959,0,0,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,53431819,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,53431913,0,1,1,7,14,0,0,0,0,1,4,0,0,0,0,0,0,0
4795,53432217,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4796,53454686,0,0,4,7,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4797,53457807,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
4798,53457968,0,1,0,1,3,0,0,0,2,2,5,0,0,0,0,1,9,0
4799,53458277,0,1,0,1,3,0,0,0,3,3,8,0,0,0,0,1,6,0
4800,53458823,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
4801,53460713,0,0,2,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0
4802,53466899,0,0,1,0,11,0,0,0,3,0,6,0,0,0,0,1,3,0
4803,53467387,0,0,2,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,53474748,0,0,1,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4805,53474802,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4806,53475792,0,0,0,3,8,0,0,0,1,3,11,0,0,0,0,0,0,0
4807,53479010,0,0,0,0,2,0,0,1,2,3,8,0,0,0,0,1,7,0
4808,53479542,0,1,0,1,3,0,0,0,0,2,3,0,0,0,1,3,12,0
4809,53480504,0,1,1,6,14,0,0,0,0,2,4,0,0,0,0,0,0,0
4810,53494083,0,0,2,5,13,0,0,0,0,1,6,0,0,0,0,0,0,0
4811,53497354,0,0,1,3,10,0,0,0,0,2,8,0,0,0,0,0,0,0
4812,53501307,0,1,3,4,5,0,0,0,1,2,6,0,0,0,0,3,7,0
4813,53502494,0,0,5,1,12,0,1,0,0,0,1,0,0,0,1,2,4,0
4814,53508136,1,0,3,3,8,0,0,0,1,3,9,0,0,0,0,0,0,0
4815,53508162,1,0,3,3,9,0,0,0,1,2,8,0,0,0,0,0,0,0
4816,53508179,1,0,3,3,8,0,0,0,1,2,8,0,0,0,0,0,1,0
4817,53508197,1,0,3,3,8,0,0,0,1,2,8,0,0,0,0,0,1,0
4818,53512576,0,0,1,1,2,0,0,0,2,0,2,0,0,1,2,5,12,0
4819,53515496,0,0,2,2,7,0,0,0,0,4,10,0,0,0,0,0,1,0
4820,53542140,0,1,1,7,17,0,0,0,0,0,2,0,0,0,0,0,0,0
4821,53548294,0,0,0,0,0,0,1,0,3,0,6,0,1,1,1,1,9,1
4822,53551614,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4823,53569868,0,1,2,2,6,0,0,0,0,2,4,0,0,0,0,1,7,0
4824,53583491,0,0,1,3,11,0,0,0,0,2,7,0,0,0,0,0,0,0
4825,53586634,0,1,2,4,9,1,0,0,0,2,9,0,0,0,0,0,0,0
4826,53586655,0,1,2,3,9,1,0,0,0,2,9,0,0,0,0,0,0,0
4827,53587424,0,0,2,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4828,53590628,0,0,2,2,9,0,0,0,0,2,8,0,0,0,0,0,1,0
4829,53595273,0,0,1,4,11,0,0,0,0,2,7,0,0,0,0,0,0,0
4830,53602929,1,0,3,3,10,0,0,0,1,1,7,0,0,0,0,0,0,0
4831,53604829,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,53606798,0,0,0,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4833,53606851,0,0,5,6,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4834,53608890,0,1,3,4,5,0,0,0,1,2,5,0,0,0,0,3,8,0
4835,53611190,0,0,4,7,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4836,53623359,0,1,0,1,4,0,0,0,1,2,5,0,0,0,0,1,9,0
4837,53626759,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,53627215,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,53631163,0,0,2,1,8,0,0,0,2,1,2,0,0,0,0,2,8,0
4840,53631444,0,0,2,1,8,0,0,0,2,1,2,0,0,0,0,2,8,0
4841,53631664,0,0,2,1,7,0,0,0,2,1,3,0,0,0,0,2,8,0
4842,53631859,0,0,2,3,9,0,0,0,0,3,10,0,0,0,0,0,0,0
4843,53632851,0,0,0,1,6,0,0,0,3,0,11,0,0,0,0,1,3,0
4844,53641485,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,53643359,0,0,2,1,8,0,0,0,2,1,3,0,0,0,0,1,7,0
4846,53646613,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,53648354,0,1,2,8,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4848,53658369,0,0,2,7,17,0,0,0,0,0,1,0,0,0,0,0,0,0
4849,53658424,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,53658871,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,53660233,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4852,53660466,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4853,53660785,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4854,53660804,0,0,1,0,1,0,0,1,1,1,3,0,0,0,1,3,12,0
4855,53660918,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4856,53660979,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4857,53661020,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4858,53661091,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4859,53661131,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4860,53661153,0,1,2,8,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4861,53661186,0,1,2,8,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4862,53661291,0,1,2,8,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4863,53661310,0,0,0,0,1,0,0,0,1,6,17,0,0,0,0,0,1,0
4864,53661316,0,1,2,8,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4865,53661345,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4866,53661370,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4867,53661410,0,1,2,7,13,0,0,0,0,2,4,0,0,0,0,0,0,0
4868,53661699,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,53663644,0,0,5,5,12,0,0,0,0,1,5,0,0,0,0,0,0,0
4870,53670065,0,0,2,1,8,0,0,0,2,2,3,0,0,0,0,2,7,0
4871,53684318,0,1,1,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0
4872,53687625,0,1,2,7,15,0,0,0,0,0,3,0,0,0,0,0,0,0
4873,53690426,0,0,0,0,0,0,0,1,1,3,7,0,0,0,0,3,11,0
4874,536976677310260402,0,1,0,1,3,0,0,0,2,2,6,0,0,0,0,1,8,0
4875,53700634,0,0,3,2,6,0,0,0,0,4,10,0,0,0,0,0,1,0
4876,53705555,0,0,1,0,0,0,0,0,0,2,8,0,0,1,2,4,9,0
4877,53705693,0,1,2,2,8,1,0,0,0,3,9,0,0,0,0,0,0,0
4878,53718145,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,53718171,0,1,1,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0
4880,53718194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,17,0
4881,53718205,0,0,4,6,15,0,0,0,0,1,2,0,0,0,0,0,0,0
4882,53719691,0,0,5,6,14,0,0,0,0,1,3,0,0,0,0,0,0,0
4883,53733218,0,0,0,0,1,0,0,0,1,3,5,0,0,0,2,4,12,0
4884,53734851,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,53736705,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,53738638,0,0,1,3,8,0,0,0,1,3,9,0,0,0,0,0,0,0
4887,53741047,0,1,0,1,2,0,0,0,2,3,6,0,0,0,0,3,10,0
4888,53741268,0,0,2,1,7,0,0,1,2,1,6,0,0,0,0,1,4,0
4889,53750270,0,1,2,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0
4890,53754184,0,0,1,8,17,0,0,0,0,0,1,0,0,0,0,0,0,0
4891,53757060,0,1,1,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,53768934,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,53772179,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
4894,53772431,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
4895,53772438,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
4896,53772449,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
4897,53772463,0,0,1,5,15,0,0,0,0,2,3,0,0,0,0,0,0,0
